"country"|"iso2c"|"iso3c"|"year"|"status"|"lastupdated"|"gdp_per_cap"|"life_exp"|"pop"|"internet"|"region"|"capital"|"longitude"|"latitude"|"income"|"lending"
"Bhutan"|"BT"|"BTN"|2019|""|"2026-01-28"|3576.87987100503|72.005|764824|74.1794|"South Asia"|"Thimphu"|"89.6177"|"27.5768"|"Lower middle income"|"IDA"
"Bolivia"|"BO"|"BOL"|2018|""|"2026-01-28"|4206.8552936661|67.699|11508368|44.2861|"Latin America & Caribbean"|"La Paz"|"-66.1936"|"-13.9908"|"Lower middle income"|"IBRD"
"Bolivia"|"BO"|"BOL"|2017|""|"2026-01-28"|4048.40119739839|67.536|11344587|43.8323|"Latin America & Caribbean"|"La Paz"|"-66.1936"|"-13.9908"|"Lower middle income"|"IBRD"
"Bolivia"|"BO"|"BOL"|2015|""|"2026-01-28"|2996.01289811344|67.205|11014705|37.4868|"Latin America & Caribbean"|"La Paz"|"-66.1936"|"-13.9908"|"Lower middle income"|"IBRD"
"Bolivia"|"BO"|"BOL"|2019|""|"2026-01-28"|4203.15492855788|67.82|11671386|47.4748|"Latin America & Caribbean"|"La Paz"|"-66.1936"|"-13.9908"|"Lower middle income"|"IBRD"
"Bolivia"|"BO"|"BOL"|2020|""|"2026-01-28"|3580.96761778303|62.906|11816299|59.9401|"Latin America & Caribbean"|"La Paz"|"-66.1936"|"-13.9908"|"Lower middle income"|"IBRD"
"Bolivia"|"BO"|"BOL"|2016|""|"2026-01-28"|3035.87347732132|67.392|11180020|39.6975|"Latin America & Caribbean"|"La Paz"|"-66.1936"|"-13.9908"|"Lower middle income"|"IBRD"
"Bosnia and Herzegovina"|"BA"|"BIH"|2019|""|"2026-01-28"|6122.37541352353|77.394|3345533|69.9463|"Europe & Central Asia"|"Sarajevo"|"18.4214"|"43.8607"|"Upper middle income"|"IBRD"
"Bosnia and Herzegovina"|"BA"|"BIH"|2018|""|"2026-01-28"|6047.84707207392|77.942|3387000|70.1201|"Europe & Central Asia"|"Sarajevo"|"18.4214"|"43.8607"|"Upper middle income"|"IBRD"
"Bosnia and Herzegovina"|"BA"|"BIH"|2020|""|"2026-01-28"|6130.31187968266|76.04|3299349|73.2118|"Europe & Central Asia"|"Sarajevo"|"18.4214"|"43.8607"|"Upper middle income"|"IBRD"
"Bosnia and Herzegovina"|"BA"|"BIH"|2017|""|"2026-01-28"|5345.01978766473|77.385|3428682|64.892|"Europe & Central Asia"|"Sarajevo"|"18.4214"|"43.8607"|"Upper middle income"|"IBRD"
"Bosnia and Herzegovina"|"BA"|"BIH"|2016|""|"2026-01-28"|4928.5665903114|77.124|3473003|60.2565|"Europe & Central Asia"|"Sarajevo"|"18.4214"|"43.8607"|"Upper middle income"|"IBRD"
"Bosnia and Herzegovina"|"BA"|"BIH"|2015|""|"2026-01-28"|4662.25869219448|77.073|3518541|52.6|"Europe & Central Asia"|"Sarajevo"|"18.4214"|"43.8607"|"Upper middle income"|"IBRD"
"Botswana"|"BW"|"BWA"|2015|""|"2026-01-28"|6141.20394726616|63.215|2203273|37.3121|"Sub-Saharan Africa"|"Gaborone"|"25.9201"|"-24.6544"|"Upper middle income"|"IBRD"
"Botswana"|"BW"|"BWA"|2020|""|"2026-01-28"|6323.2974967659|67.643|2365894|69.523|"Sub-Saharan Africa"|"Gaborone"|"25.9201"|"-24.6544"|"Upper middle income"|"IBRD"
"Botswana"|"BW"|"BWA"|2017|""|"2026-01-28"|7104.96401088027|65.42|2266747|47.8587|"Sub-Saharan Africa"|"Gaborone"|"25.9201"|"-24.6544"|"Upper middle income"|"IBRD"
"Botswana"|"BW"|"BWA"|2018|""|"2026-01-28"|7407.95940141786|66.371|2299141|54.2022|"Sub-Saharan Africa"|"Gaborone"|"25.9201"|"-24.6544"|"Upper middle income"|"IBRD"
"Botswana"|"BW"|"BWA"|2019|""|"2026-01-28"|7172.08956480028|67.167|2332083|61.3865|"Sub-Saharan Africa"|"Gaborone"|"25.9201"|"-24.6544"|"Upper middle income"|"IBRD"
"Botswana"|"BW"|"BWA"|2016|""|"2026-01-28"|6749.05994339013|64.32|2234776|42.2576|"Sub-Saharan Africa"|"Gaborone"|"25.9201"|"-24.6544"|"Upper middle income"|"IBRD"
"Brazil"|"BR"|"BRA"|2019|""|"2026-01-28"|9029.83304401079|75.809|207455459|73.9124|"Latin America & Caribbean"|"Brasilia"|"-47.9292"|"-15.7801"|"Upper middle income"|"IBRD"
"Brazil"|"BR"|"BRA"|2018|""|"2026-01-28"|9300.66072904004|75.633|206107261|70.4343|"Latin America & Caribbean"|"Brasilia"|"-47.9292"|"-15.7801"|"Upper middle income"|"IBRD"
"Brazil"|"BR"|"BRA"|2016|""|"2026-01-28"|8836.28546025694|75.081|203218114|60.8725|"Latin America & Caribbean"|"Brasilia"|"-47.9292"|"-15.7801"|"Upper middle income"|"IBRD"
"Brazil"|"BR"|"BRA"|2020|""|"2026-01-28"|7074.19407495707|74.506|208660842|81.3427|"Latin America & Caribbean"|"Brasilia"|"-47.9292"|"-15.7801"|"Upper middle income"|"IBRD"
"Brazil"|"BR"|"BRA"|2017|""|"2026-01-28"|10080.5078722821|75.383|204703445|67.4713|"Latin America & Caribbean"|"Brasilia"|"-47.9292"|"-15.7801"|"Upper middle income"|"IBRD"
"Brazil"|"BR"|"BRA"|2015|""|"2026-01-28"|8936.1955889444|75.106|201675532|58.328|"Latin America & Caribbean"|"Brasilia"|"-47.9292"|"-15.7801"|"Upper middle income"|"IBRD"
"British Virgin Islands"|"VG"|"VGB"|2019|""|"2026-01-28"|NA|76.845|36395|NA|"Latin America & Caribbean"|"Road Town"|"-64.623056"|"18.431389"|"High income"|"Not classified"
"British Virgin Islands"|"VG"|"VGB"|2017|""|"2026-01-28"|NA|75.67|32699|77.7043|"Latin America & Caribbean"|"Road Town"|"-64.623056"|"18.431389"|"High income"|"Not classified"
"British Virgin Islands"|"VG"|"VGB"|2020|""|"2026-01-28"|NA|76.894|37135|NA|"Latin America & Caribbean"|"Road Town"|"-64.623056"|"18.431389"|"High income"|"Not classified"
"British Virgin Islands"|"VG"|"VGB"|2015|""|"2026-01-28"|NA|76.558|34498|NA|"Latin America & Caribbean"|"Road Town"|"-64.623056"|"18.431389"|"High income"|"Not classified"
"British Virgin Islands"|"VG"|"VGB"|2018|""|"2026-01-28"|NA|76.728|34657|NA|"Latin America & Caribbean"|"Road Town"|"-64.623056"|"18.431389"|"High income"|"Not classified"
"British Virgin Islands"|"VG"|"VGB"|2016|""|"2026-01-28"|NA|76.624|33878|77.7014|"Latin America & Caribbean"|"Road Town"|"-64.623056"|"18.431389"|"High income"|"Not classified"
"Brunei Darussalam"|"BN"|"BRN"|2020|""|"2026-01-28"|26834.3592233943|75.114|447404|96.3055|"East Asia & Pacific"|"Bandar Seri Begawan"|"114.946"|"4.94199"|"High income"|"Not classified"
"Brunei Darussalam"|"BN"|"BRN"|2016|""|"2026-01-28"|26663.2972950602|74.905|427564|90|"East Asia & Pacific"|"Bandar Seri Begawan"|"114.946"|"4.94199"|"High income"|"Not classified"
"Brunei Darussalam"|"BN"|"BRN"|2018|""|"2026-01-28"|30988.1190267227|74.992|437810|95|"East Asia & Pacific"|"Bandar Seri Begawan"|"114.946"|"4.94199"|"High income"|"Not classified"
"Brunei Darussalam"|"BN"|"BRN"|2015|""|"2026-01-28"|30625.1287744656|74.88|422212|71.2|"East Asia & Pacific"|"Bandar Seri Begawan"|"114.946"|"4.94199"|"High income"|"Not classified"
"Brunei Darussalam"|"BN"|"BRN"|2017|""|"2026-01-28"|28024.3824580252|74.943|432772|94.8667|"East Asia & Pacific"|"Bandar Seri Begawan"|"114.946"|"4.94199"|"High income"|"Not classified"
"Brunei Darussalam"|"BN"|"BRN"|2019|""|"2026-01-28"|30426.5730656528|75.049|442680|95|"East Asia & Pacific"|"Bandar Seri Begawan"|"114.946"|"4.94199"|"High income"|"Not classified"
"Bulgaria"|"BG"|"BGR"|2020|""|"2026-01-28"|10760.211975413|73.3560975609756|6550696|70.1625|"Europe & Central Asia"|"Sofia"|"23.3238"|"42.7105"|"Upper middle income"|"IBRD"
"Bulgaria"|"BG"|"BGR"|2019|""|"2026-01-28"|10353.7204584127|75.1121951219512|6616726|67.947|"Europe & Central Asia"|"Sofia"|"23.3238"|"42.7105"|"Upper middle income"|"IBRD"
"Bulgaria"|"BG"|"BGR"|2016|""|"2026-01-28"|7822.49923292968|74.8121951219512|6894139|59.8255|"Europe & Central Asia"|"Sofia"|"23.3238"|"42.7105"|"Upper middle income"|"IBRD"
"Bulgaria"|"BG"|"BGR"|2017|""|"2026-01-28"|8696.68930427924|74.8146341463415|6803468|63.4101|"Europe & Central Asia"|"Sofia"|"23.3238"|"42.7105"|"Upper middle income"|"IBRD"
"Bulgaria"|"BG"|"BGR"|2015|""|"2026-01-28"|7268.65445473873|74.6146341463415|6984225|56.6563|"Europe & Central Asia"|"Sofia"|"23.3238"|"42.7105"|"Upper middle income"|"IBRD"
"Bulgaria"|"BG"|"BGR"|2018|""|"2026-01-28"|9849.38397225174|74.9634146341464|6710798|64.782|"Europe & Central Asia"|"Sofia"|"23.3238"|"42.7105"|"Upper middle income"|"IBRD"
"Burkina Faso"|"BF"|"BFA"|2017|""|"2026-01-28"|709.091535894695|59.578|19894407|7.79|"Sub-Saharan Africa"|"Ouagadougou"|"-1.53395"|"12.3605"|"Low income"|"IDA"
"Burkina Faso"|"BF"|"BFA"|2019|""|"2026-01-28"|764.853077774946|60.184|20961952|9.27181|"Sub-Saharan Africa"|"Ouagadougou"|"-1.53395"|"12.3605"|"Low income"|"IDA"
"Burkina Faso"|"BF"|"BFA"|2015|""|"2026-01-28"|630.124750752312|58.778|18777487|6.55|"Sub-Saharan Africa"|"Ouagadougou"|"-1.53395"|"12.3605"|"Low income"|"IDA"
"Burkina Faso"|"BF"|"BFA"|2018|""|"2026-01-28"|777.465618514048|59.972|20438288|8.5|"Sub-Saharan Africa"|"Ouagadougou"|"-1.53395"|"12.3605"|"Low income"|"IDA"
"Burkina Faso"|"BF"|"BFA"|2020|""|"2026-01-28"|825.237038782475|60.454|21478690|10.7927|"Sub-Saharan Africa"|"Ouagadougou"|"-1.53395"|"12.3605"|"Low income"|"IDA"
"Burkina Faso"|"BF"|"BFA"|2016|""|"2026-01-28"|663.742364842886|59.173|19334856|7.14|"Sub-Saharan Africa"|"Ouagadougou"|"-1.53395"|"12.3605"|"Low income"|"IDA"
"Burundi"|"BI"|"BDI"|2019|""|"2026-01-28"|234.31061590725|62.18|12255336|6.1|"Sub-Saharan Africa"|"Bujumbura"|"29.3639"|"-3.3784"|"Low income"|"IDA"
"Burundi"|"BI"|"BDI"|2017|""|"2026-01-28"|246.060725714184|61.345|11506762|2.66075|"Sub-Saharan Africa"|"Bujumbura"|"29.3639"|"-3.3784"|"Low income"|"IDA"
"Burundi"|"BI"|"BDI"|2018|""|"2026-01-28"|245.661678332009|61.806|11859446|4|"Sub-Saharan Africa"|"Bujumbura"|"29.3639"|"-3.3784"|"Low income"|"IDA"
"Burundi"|"BI"|"BDI"|2015|""|"2026-01-28"|254.402585226788|60.107|11047580|2|"Sub-Saharan Africa"|"Bujumbura"|"29.3639"|"-3.3784"|"Low income"|"IDA"
"Burundi"|"BI"|"BDI"|2016|""|"2026-01-28"|232.937812100153|60.789|11239451|2.2|"Sub-Saharan Africa"|"Bujumbura"|"29.3639"|"-3.3784"|"Low income"|"IDA"
"Burundi"|"BI"|"BDI"|2020|""|"2026-01-28"|255.8324539389|62.569|12617036|9.17302|"Sub-Saharan Africa"|"Bujumbura"|"29.3639"|"-3.3784"|"Low income"|"IDA"
"Cabo Verde"|"CV"|"CPV"|2020|""|"2026-01-28"|3539.22661248299|73.818|514679|69.3734|"Sub-Saharan Africa"|"Praia"|"-23.5087"|"14.9218"|"Lower middle income"|"Blend"
"Cabo Verde"|"CV"|"CPV"|2019|""|"2026-01-28"|4380.78117331128|75.449|514104|61.9434|"Sub-Saharan Africa"|"Praia"|"-23.5087"|"14.9218"|"Lower middle income"|"Blend"
"Cabo Verde"|"CV"|"CPV"|2016|""|"2026-01-28"|3608.96605234906|74.35|512554|50.3228|"Sub-Saharan Africa"|"Praia"|"-23.5087"|"14.9218"|"Lower middle income"|"Blend"
"Cabo Verde"|"CV"|"CPV"|2017|""|"2026-01-28"|3893.09571382506|74.71|512893|57.1621|"Sub-Saharan Africa"|"Praia"|"-23.5087"|"14.9218"|"Lower middle income"|"Blend"
"Cabo Verde"|"CV"|"CPV"|2015|""|"2026-01-28"|3415.06266730931|74.096|512394|42.683|"Sub-Saharan Africa"|"Praia"|"-23.5087"|"14.9218"|"Lower middle income"|"Blend"
"Cabo Verde"|"CV"|"CPV"|2018|""|"2026-01-28"|4294.96510035729|74.84|513415|59.5|"Sub-Saharan Africa"|"Praia"|"-23.5087"|"14.9218"|"Lower middle income"|"Blend"
"Cambodia"|"KH"|"KHM"|2016|""|"2026-01-28"|1675.19555711109|69.635|15852803|32.3985|"East Asia & Pacific"|"Phnom Penh"|"104.874"|"11.5556"|"Lower middle income"|"IDA"
"Cambodia"|"KH"|"KHM"|2019|""|"2026-01-28"|2225.87705485686|70.127|16481304|52.3059|"East Asia & Pacific"|"Phnom Penh"|"104.874"|"11.5556"|"Lower middle income"|"IDA"
"Cambodia"|"KH"|"KHM"|2017|""|"2026-01-28"|1826.35391688754|69.842|16073372|32.9003|"East Asia & Pacific"|"Phnom Penh"|"104.874"|"11.5556"|"Lower middle income"|"IDA"
"Cambodia"|"KH"|"KHM"|2015|""|"2026-01-28"|1547.32010444393|69.398|15623251|6.43319|"East Asia & Pacific"|"Phnom Penh"|"104.874"|"11.5556"|"Lower middle income"|"IDA"
"Cambodia"|"KH"|"KHM"|2018|""|"2026-01-28"|2036.67377566578|69.993|16274522|NA|"East Asia & Pacific"|"Phnom Penh"|"104.874"|"11.5556"|"Lower middle income"|"IDA"
"Cambodia"|"KH"|"KHM"|2020|""|"2026-01-28"|2081.73914242939|70.059|16725474|53.6508|"East Asia & Pacific"|"Phnom Penh"|"104.874"|"11.5556"|"Lower middle income"|"IDA"
"Cameroon"|"CM"|"CMR"|2016|""|"2026-01-28"|1441.7201725688|60.293|23454161|20.6|"Sub-Saharan Africa"|"Yaounde"|"11.5174"|"3.8721"|"Lower middle income"|"Blend"
"Cameroon"|"CM"|"CMR"|2017|""|"2026-01-28"|1496.08951771242|60.817|24128601|23.203|"Sub-Saharan Africa"|"Yaounde"|"11.5174"|"3.8721"|"Lower middle income"|"Blend"
"Cameroon"|"CM"|"CMR"|2015|""|"2026-01-28"|1415.00009710569|59.687|22763414|18.3|"Sub-Saharan Africa"|"Yaounde"|"11.5174"|"3.8721"|"Lower middle income"|"Blend"
"Cameroon"|"CM"|"CMR"|2020|""|"2026-01-28"|1555.60370660749|61.674|26210558|41.2264|"Sub-Saharan Africa"|"Yaounde"|"11.5174"|"3.8721"|"Lower middle income"|"Blend"
"Cameroon"|"CM"|"CMR"|2019|""|"2026-01-28"|1555.22660476477|61.695|25506095|36.5392|"Sub-Saharan Africa"|"Yaounde"|"11.5174"|"3.8721"|"Lower middle income"|"Blend"
"Cameroon"|"CM"|"CMR"|2018|""|"2026-01-28"|1610.69641591017|61.189|24806383|29.7|"Sub-Saharan Africa"|"Yaounde"|"11.5174"|"3.8721"|"Lower middle income"|"Blend"
"Canada"|"CA"|"CAN"|2019|""|"2026-01-28"|46352.8693445211|82.1636585365854|37618495|91.9129|"North America"|"Ottawa"|"-75.6919"|"45.4215"|"High income"|"Not classified"
"Canada"|"CA"|"CAN"|2018|""|"2026-01-28"|46539.1761570405|81.8087804878049|37072620|94.64|"North America"|"Ottawa"|"-75.6919"|"45.4215"|"High income"|"Not classified"
"Canada"|"CA"|"CAN"|2015|""|"2026-01-28"|43594.1941045394|81.8258536585366|35704498|90|"North America"|"Ottawa"|"-75.6919"|"45.4215"|"High income"|"Not classified"
"Canada"|"CA"|"CAN"|2017|""|"2026-01-28"|45129.628116623|81.8129268292683|36545075|92.7014|"North America"|"Ottawa"|"-75.6919"|"45.4215"|"High income"|"Not classified"
"Canada"|"CA"|"CAN"|2020|""|"2026-01-28"|43537.839298904|81.5351219512195|38028638|92.3|"North America"|"Ottawa"|"-75.6919"|"45.4215"|"High income"|"Not classified"
"Canada"|"CA"|"CAN"|2016|""|"2026-01-28"|42314.0615817218|81.94|36110803|91.16|"North America"|"Ottawa"|"-75.6919"|"45.4215"|"High income"|"Not classified"
"Cayman Islands"|"KY"|"CYM"|2018|""|"2026-01-28"|83865.5540393356|78.835|65941|NA|"Latin America & Caribbean"|"George Town"|"-81.3857"|"19.3022"|"High income"|"Not classified"
"Cayman Islands"|"KY"|"CYM"|2016|""|"2026-01-28"|77802.2535658023|78.367|63100|79|"Latin America & Caribbean"|"George Town"|"-81.3857"|"19.3022"|"High income"|"Not classified"
"Cayman Islands"|"KY"|"CYM"|2017|""|"2026-01-28"|80053.9442657031|78.615|64535|81.0677|"Latin America & Caribbean"|"George Town"|"-81.3857"|"19.3022"|"High income"|"Not classified"
"Cayman Islands"|"KY"|"CYM"|2015|""|"2026-01-28"|76379.2098777987|78.119|61642|77|"Latin America & Caribbean"|"George Town"|"-81.3857"|"19.3022"|"High income"|"Not classified"
"Cayman Islands"|"KY"|"CYM"|2020|""|"2026-01-28"|82338.7977439023|79.23|68684|NA|"Latin America & Caribbean"|"George Town"|"-81.3857"|"19.3022"|"High income"|"Not classified"
"Cayman Islands"|"KY"|"CYM"|2019|""|"2026-01-28"|88254.2902486867|79.052|67327|NA|"Latin America & Caribbean"|"George Town"|"-81.3857"|"19.3022"|"High income"|"Not classified"
"Central African Republic"|"CF"|"CAF"|2016|""|"2026-01-28"|387.176203444318|50.999|4713663|3.1|"Sub-Saharan Africa"|"Bangui"|"21.6407"|"5.63056"|"Low income"|"IDA"
"Central African Republic"|"CF"|"CAF"|2015|""|"2026-01-28"|366.322853938121|51.934|4629320|2.9|"Sub-Saharan Africa"|"Bangui"|"21.6407"|"5.63056"|"Low income"|"IDA"
"Central African Republic"|"CF"|"CAF"|2020|""|"2026-01-28"|462.879071294011|50.596|5026628|NA|"Sub-Saharan Africa"|"Bangui"|"21.6407"|"5.63056"|"Low income"|"IDA"
"Central African Republic"|"CF"|"CAF"|2018|""|"2026-01-28"|455.243962859534|52.297|4878657|5.1|"Sub-Saharan Africa"|"Bangui"|"21.6407"|"5.63056"|"Low income"|"IDA"
"Central African Republic"|"CF"|"CAF"|2017|""|"2026-01-28"|432.324025684263|45.231|4793511|4|"Sub-Saharan Africa"|"Bangui"|"21.6407"|"5.63056"|"Low income"|"IDA"
"Central African Republic"|"CF"|"CAF"|2019|""|"2026-01-28"|449.228467602439|31.53|4944703|7.50916|"Sub-Saharan Africa"|"Bangui"|"21.6407"|"5.63056"|"Low income"|"IDA"
"Chad"|"TD"|"TCD"|2017|""|"2026-01-28"|854.46120040098|51.875|15622759|6.4|"Sub-Saharan Africa"|"N'Djamena"|"15.0445"|"12.1048"|"Low income"|"IDA"
"Chad"|"TD"|"TCD"|2015|""|"2026-01-28"|993.990730610869|51.32|14647621|3.5|"Sub-Saharan Africa"|"N'Djamena"|"15.0445"|"12.1048"|"Low income"|"IDA"
"Chad"|"TD"|"TCD"|2016|""|"2026-01-28"|861.831767630746|51.603|15114655|5.8|"Sub-Saharan Africa"|"N'Djamena"|"15.0445"|"12.1048"|"Low income"|"IDA"
"Chad"|"TD"|"TCD"|2019|""|"2026-01-28"|893.336441643325|52.993|16685223|7.6|"Sub-Saharan Africa"|"N'Djamena"|"15.0445"|"12.1048"|"Low income"|"IDA"
"Chad"|"TD"|"TCD"|2020|""|"2026-01-28"|866.947814890409|53.082|17224679|8.34311|"Sub-Saharan Africa"|"N'Djamena"|"15.0445"|"12.1048"|"Low income"|"IDA"
"Chad"|"TD"|"TCD"|2018|""|"2026-01-28"|948.656629871231|52.447|16156531|7|"Sub-Saharan Africa"|"N'Djamena"|"15.0445"|"12.1048"|"Low income"|"IDA"
"Channel Islands"|"JG"|"CHI"|2016|""|"2026-01-28"|55947.579811974|81.2|163883|NA|"Europe & Central Asia"|""|""|""|"High income"|"Not classified"
"Channel Islands"|"JG"|"CHI"|2020|""|"2026-01-28"|56785.9402005039|80.9|166235|NA|"Europe & Central Asia"|""|""|""|"High income"|"Not classified"
"Channel Islands"|"JG"|"CHI"|2018|""|"2026-01-28"|60784.8125397162|81.1|164949|NA|"Europe & Central Asia"|""|""|""|"High income"|"Not classified"
"Channel Islands"|"JG"|"CHI"|2019|""|"2026-01-28"|60564.6293993681|81.2|165639|NA|"Europe & Central Asia"|""|""|""|"High income"|"Not classified"
"Channel Islands"|"JG"|"CHI"|2017|""|"2026-01-28"|55806.3554257428|81|164319|NA|"Europe & Central Asia"|""|""|""|"High income"|"Not classified"
"Channel Islands"|"JG"|"CHI"|2015|""|"2026-01-28"|61847.8212238857|81.4|163454|NA|"Europe & Central Asia"|""|""|""|"High income"|"Not classified"
"Chile"|"CL"|"CHL"|2019|""|"2026-01-28"|14495.716721687|80.324|19197744|85.0176|"Latin America & Caribbean"|"Santiago"|"-70.6475"|"-33.475"|"High income"|"IBRD"
"Chile"|"CL"|"CHL"|2018|""|"2026-01-28"|15659.4808675628|80.559|18893191|84.9|"Latin America & Caribbean"|"Santiago"|"-70.6475"|"-33.475"|"High income"|"IBRD"
"Chile"|"CL"|"CHL"|2016|""|"2026-01-28"|13649.8520452803|80.295|18267221|83.5586|"Latin America & Caribbean"|"Santiago"|"-70.6475"|"-33.475"|"High income"|"IBRD"
"Chile"|"CL"|"CHL"|2017|""|"2026-01-28"|14879.9086227187|80.61|18558868|82.3275|"Latin America & Caribbean"|"Santiago"|"-70.6475"|"-33.475"|"High income"|"IBRD"
"Chile"|"CL"|"CHL"|2020|""|"2026-01-28"|13114.815470545|79.349|19370624|87.4593|"Latin America & Caribbean"|"Santiago"|"-70.6475"|"-33.475"|"High income"|"IBRD"
"Chile"|"CL"|"CHL"|2015|""|"2026-01-28"|13433.9202987032|80.008|18047625|76.6296|"Latin America & Caribbean"|"Santiago"|"-70.6475"|"-33.475"|"High income"|"IBRD"
"China"|"CN"|"CHN"|2019|""|"2026-01-28"|10342.9009524335|77.94|1407745000|64.0809|"East Asia & Pacific"|"Beijing"|"116.286"|"40.0495"|"Upper middle income"|"IBRD"
"China"|"CN"|"CHN"|2018|""|"2026-01-28"|10085.6638148819|77.709|1402760000|59.2|"East Asia & Pacific"|"Beijing"|"116.286"|"40.0495"|"Upper middle income"|"IBRD"
"China"|"CN"|"CHN"|2016|""|"2026-01-28"|8254.86859320357|77.214|1387790000|53.2|"East Asia & Pacific"|"Beijing"|"116.286"|"40.0495"|"Upper middle income"|"IBRD"
"China"|"CN"|"CHN"|2015|""|"2026-01-28"|8175.33285077393|76.975|1379860000|50.3|"East Asia & Pacific"|"Beijing"|"116.286"|"40.0495"|"Upper middle income"|"IBRD"
"China"|"CN"|"CHN"|2020|""|"2026-01-28"|10627.4637989619|78.019|1411100000|70.0528|"East Asia & Pacific"|"Beijing"|"116.286"|"40.0495"|"Upper middle income"|"IBRD"
"China"|"CN"|"CHN"|2017|""|"2026-01-28"|8979.67652709856|77.235|1396215000|54.3|"East Asia & Pacific"|"Beijing"|"116.286"|"40.0495"|"Upper middle income"|"IBRD"
"Colombia"|"CO"|"COL"|2017|""|"2026-01-28"|6479.53231292429|76.418|48131078|62.2599|"Latin America & Caribbean"|"Bogota"|"-74.082"|"4.60987"|"Upper middle income"|"IBRD"
"Colombia"|"CO"|"COL"|2020|""|"2026-01-28"|5339.68711357943|74.757|50629997|69.7953|"Latin America & Caribbean"|"Bogota"|"-74.082"|"4.60987"|"Upper middle income"|"IBRD"
"Colombia"|"CO"|"COL"|2019|""|"2026-01-28"|6472.54544924705|76.793|49907985|65.0069|"Latin America & Caribbean"|"Bogota"|"-74.082"|"4.60987"|"Upper middle income"|"IBRD"
"Colombia"|"CO"|"COL"|2016|""|"2026-01-28"|5959.84250367574|76.228|47437512|58.1365|"Latin America & Caribbean"|"Bogota"|"-74.082"|"4.60987"|"Upper middle income"|"IBRD"
"Colombia"|"CO"|"COL"|2015|""|"2026-01-28"|6248.51490534512|76.067|46969940|55.905|"Latin America & Caribbean"|"Bogota"|"-74.082"|"4.60987"|"Upper middle income"|"IBRD"
"Colombia"|"CO"|"COL"|2018|""|"2026-01-28"|6816.96818309544|76.579|49024465|64.1264|"Latin America & Caribbean"|"Bogota"|"-74.082"|"4.60987"|"Upper middle income"|"IBRD"
"Comoros"|"KM"|"COM"|2017|""|"2026-01-28"|1423.9248027797|65.127|756669|8.47817|"Sub-Saharan Africa"|"Moroni"|"43.2418"|"-11.6986"|"Lower middle income"|"IDA"
"Comoros"|"KM"|"COM"|2016|""|"2026-01-28"|1365.48403444497|64.792|741741|7.93832|"Sub-Saharan Africa"|"Moroni"|"43.2418"|"-11.6986"|"Lower middle income"|"IDA"
"Comoros"|"KM"|"COM"|2019|""|"2026-01-28"|1510.23218151592|65.662|786578|16.3838|"Sub-Saharan Africa"|"Moroni"|"43.2418"|"-11.6986"|"Lower middle income"|"IDA"
"Comoros"|"KM"|"COM"|2015|""|"2026-01-28"|1329.37048235986|64.473|726682|7.45916|"Sub-Saharan Africa"|"Moroni"|"43.2418"|"-11.6986"|"Lower middle income"|"IDA"
"Comoros"|"KM"|"COM"|2018|""|"2026-01-28"|1527.40527125285|65.401|771590|NA|"Sub-Saharan Africa"|"Moroni"|"43.2418"|"-11.6986"|"Lower middle income"|"IDA"
"Comoros"|"KM"|"COM"|2020|""|"2026-01-28"|1519.34665556206|65.756|802163|22.4204|"Sub-Saharan Africa"|"Moroni"|"43.2418"|"-11.6986"|"Lower middle income"|"IDA"
"Congo, Dem. Rep."|"CD"|"COD"|2015|""|"2026-01-28"|495.826633014883|58.658|81035531|3.8|"Sub-Saharan Africa"|"Kinshasa"|"15.3222"|"-4.325"|"Low income"|"IDA"
"Congo, Dem. Rep."|"CD"|"COD"|2019|""|"2026-01-28"|504.00419142286|60.242|92947442|16.4812|"Sub-Saharan Africa"|"Kinshasa"|"15.3222"|"-4.325"|"Low income"|"IDA"
"Congo, Dem. Rep."|"CD"|"COD"|2017|""|"2026-01-28"|431.052559128788|59.495|87083398|8.6199|"Sub-Saharan Africa"|"Kinshasa"|"15.3222"|"-4.325"|"Low income"|"IDA"
"Congo, Dem. Rep."|"CD"|"COD"|2016|""|"2026-01-28"|459.765036590388|59.081|83956415|10.1|"Sub-Saharan Africa"|"Kinshasa"|"15.3222"|"-4.325"|"Low income"|"IDA"
"Congo, Dem. Rep."|"CD"|"COD"|2020|""|"2026-01-28"|486.425572682256|60.428|95989998|21.6422|"Sub-Saharan Africa"|"Kinshasa"|"15.3222"|"-4.325"|"Low income"|"IDA"
"Congo, Dem. Rep."|"CD"|"COD"|2018|""|"2026-01-28"|518.169626875371|59.926|90047644|11.7|"Sub-Saharan Africa"|"Kinshasa"|"15.3222"|"-4.325"|"Low income"|"IDA"
"Congo, Rep."|"CG"|"COG"|2020|""|"2026-01-28"|1993.586671931|64.391|5752791|24.8206|"Sub-Saharan Africa"|"Brazzaville"|"15.2662"|"-4.2767"|"Lower middle income"|"Blend"
